Row,Visible_Tokens,Token_IDs
568,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
569,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
570,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
571,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
572,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
573,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
574,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
575,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
576,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
577,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
578,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
579,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
580,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
581,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
582,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
583,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
584,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
585,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
586,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
587,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
588,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
589,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
590,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
591,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
592,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
593,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
594,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
595,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
596,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
597,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
598,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
599,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
600,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
601,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
602,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
603,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
604,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
605,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
606,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
607,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
608,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
609,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
610,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
611,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
612,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
613,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
614,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
615,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
616,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
617,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
618,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
619,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
620,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
621,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
622,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
623,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
624,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
625,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
626,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
627,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
628,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
629,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
630,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
631,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
632,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
633,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
634,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
635,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
636,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
637,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
638,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
639,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
640,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
641,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
642,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
643,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
644,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
645,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
646,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
647,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
648,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
649,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
650,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
651,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
652,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
653,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
654,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
655,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
656,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
657,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
658,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
659,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
660,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
661,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
